Frame,Time,Speed_kmh,Target_Speed,Steer,Throttle,Brake,State,Lane_ID,Front_Dist,L_Free,R_Free
1169,58.45,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1170,58.50,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1171,58.55,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1172,58.60,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1173,58.65,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1174,58.70,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1175,58.75,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1176,58.80,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1177,58.85,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1178,58.90,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1179,58.95,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1180,59.00,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1181,59.05,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1182,59.10,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1183,59.15,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1184,59.20,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1185,59.25,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1186,59.30,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1187,59.35,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1188,59.40,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1189,59.45,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1190,59.50,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1191,59.55,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1192,59.60,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1193,59.65,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1194,59.70,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1195,59.75,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1196,59.80,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1197,59.85,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1198,59.90,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1199,59.95,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1200,60.00,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1201,60.05,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1202,60.10,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1203,60.15,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1204,60.20,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1205,60.25,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1206,60.30,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1207,60.35,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1208,60.40,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1209,60.45,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1210,60.50,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1211,60.55,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1212,60.60,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1213,60.65,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1214,60.70,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1215,60.75,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1216,60.80,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1217,60.85,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1218,60.90,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1219,60.95,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1220,61.00,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1221,61.05,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1222,61.10,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1223,61.15,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1224,61.20,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1225,61.25,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1226,61.30,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1227,61.35,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1228,61.40,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1229,61.45,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1230,61.50,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1231,61.55,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1232,61.60,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1233,61.65,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1234,61.70,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1235,61.75,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1236,61.80,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1237,61.85,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1238,61.90,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1239,61.95,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1240,62.00,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1241,62.05,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1242,62.10,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1243,62.15,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1244,62.20,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1245,62.25,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1246,62.30,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1247,62.35,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1248,62.40,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1249,62.45,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1250,62.50,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1251,62.55,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
